bc_id,short_name,ncit_code,ncit_dec_code
C135514,Delayed Graft Function Diagnostic Criteria Name,C135514,C83445
C135514,Delayed Graft Function Diagnostic Criteria Name,C135514,C49691
C135514,Delayed Graft Function Diagnostic Criteria Name,C135514,C83447
C81179,Delivery Procedure,C81179,C82515
C81179,Delivery Procedure,C81179,C70856
C135409,Deoxyribonucleic Acid Measurement,C135409,
C25365,Description,C25365,
C49650,Diagnosis Group,C49650,C83447
C49650,Diagnosis Group,C49650,C117458
C49650,Diagnosis Group,C49650,C49691
C49650,Diagnosis Group,C49650,C83445
C49650,Diagnosis Group,C49650,C117460
C117960,Diagnostic Criteria,C117960,C83445
C117960,Diagnostic Criteria,C117960,C83447
C117960,Diagnostic Criteria,C117960,C49691
C19591,Diagnostic Factor,C19591,
C16502,Diagnostic Imaging Testing,C16502,
C79416,Diagnostic Mammography,C79416,C54215
C79416,Diagnostic Mammography,C79416,C25185
C79416,Diagnostic Mammography,C79416,C25372
C79416,Diagnostic Mammography,C79416,C117512
C79416,Diagnostic Mammography,C79416,C117511
C79416,Diagnostic Mammography,C79416,C25692
C79416,Diagnostic Mammography,C79416,C171000
C79416,Diagnostic Mammography,C79416,C117530
C79416,Diagnostic Mammography,C79416,C13717
C79416,Diagnostic Mammography,C79416,C127786
C79416,Diagnostic Mammography,C79416,C117529
C18020,Diagnostic Procedure,C18020,
C19337,Diagnostic Ultrasound,C19337,C25372
C19337,Diagnostic Ultrasound,C19337,C13717
C19337,Diagnostic Ultrasound,C19337,C127786
C19337,Diagnostic Ultrasound,C19337,C117530
C19337,Diagnostic Ultrasound,C19337,C117529
C19337,Diagnostic Ultrasound,C19337,C54215
C19337,Diagnostic Ultrasound,C19337,C117512
C19337,Diagnostic Ultrasound,C19337,C25185
C19337,Diagnostic Ultrasound,C19337,C117511
C19337,Diagnostic Ultrasound,C19337,C25692
C19337,Diagnostic Ultrasound,C19337,C171000
C19238,"Diagnostic, Therapeutic, or Research Equipment",C19238,
C25285,Diameter,C25285,
C25299,Diastolic Blood Pressure,C25299,C13717
C25299,Diastolic Blood Pressure,C25299,C25185
C25299,Diastolic Blood Pressure,C25299,C49669
C25299,Diastolic Blood Pressure,C25299,C82515
C25299,Diastolic Blood Pressure,C25299,C70856
C25299,Diastolic Blood Pressure,C25299,C62164
C25299,Diastolic Blood Pressure,C25299,C82535
C172610,Diastolic Blood Pressure-for-Age Percentile,C172610,C82515
C172610,Diastolic Blood Pressure-for-Age Percentile,C172610,C70856
C172609,Diastolic Blood Pressure-for-Height Percentile,C172609,C70856
C172609,Diastolic Blood Pressure-for-Height Percentile,C172609,C82515
C184335,Dietary Mineral Measurement,C184335,
C184481,Dietary Phosphorus Measurement,C184481,C82515
C184481,Dietary Phosphorus Measurement,C184481,C70856
C184481,Dietary Phosphorus Measurement,C184481,C42579
C120830,Diffusion Capacity of the Lung for Carbon Monoxide/Alveolar Volume Ratio,C120830,C48570
C120830,Diffusion Capacity of the Lung for Carbon Monoxide/Alveolar Volume Ratio,C120830,C70856
C120830,Diffusion Capacity of the Lung for Carbon Monoxide/Alveolar Volume Ratio,C120830,C82515
C81974,Direct Antiglobulin Test,C81974,C70856
C81974,Direct Antiglobulin Test,C81974,C70713
C81974,Direct Antiglobulin Test,C81974,C82515
C81974,Direct Antiglobulin Test,C81974,C93566
C64481,Direct Bilirubin Measurement,C64481,C70856
C64481,Direct Bilirubin Measurement,C64481,C82515
C64481,Direct Bilirubin Measurement,C64481,C93566
C64481,Direct Bilirubin Measurement,C64481,C48207
C64481,Direct Bilirubin Measurement,C64481,C70713
C154888,Discharge Indicator,C154888,C13717
C154888,Discharge Indicator,C154888,C82515
C154888,Discharge Indicator,C154888,C70856
C154888,Discharge Indicator,C154888,C25185
C202576,Disease Contact Investigation Indicator,C202576,C70856
C202576,Disease Contact Investigation Indicator,C202576,C82515
C202576,Disease Contact Investigation Indicator,C202576,C25372
C199843,Disease Indication Under Study Contributed to Death Indicator,C199843,C82515
C199843,Disease Indication Under Study Contributed to Death Indicator,C199843,C70856
C123621,Disease Recurrence Indicator,C123621,C51824
C123621,Disease Recurrence Indicator,C123621,C70856
C123621,Disease Recurrence Indicator,C123621,C117043
C123621,Disease Recurrence Indicator,C123621,C82515
C123633,Disease Recurrence Relative Location,C123633,C82515
C123633,Disease Recurrence Relative Location,C123633,C117043
C123633,Disease Recurrence Relative Location,C123633,C51824
C123633,Disease Recurrence Relative Location,C123633,C70856
