bc_id,short_name,synonyms
C181333,Gene Signature Assessment,GENESIG;Gene Expression Profile;Gene Expression Signature
C181333,Gene Signature Assessment,GENESIG;Gene Expression Profile;Gene Expression Signature
C181333,Gene Signature Assessment,GENESIG;Gene Expression Profile;Gene Expression Signature
C181333,Gene Signature Assessment,GENESIG;Gene Expression Profile;Gene Expression Signature
C181333,Gene Signature Assessment,GENESIG;Gene Expression Profile;Gene Expression Signature
C15709,Genetic Testing,Genetic Analysis;Genetic Examination
C15709,Genetic Testing,Genetic Analysis;Genetic Examination
C15709,Genetic Testing,Genetic Analysis;Genetic Examination
C15709,Genetic Testing,Genetic Analysis;Genetic Examination
C15709,Genetic Testing,Genetic Analysis;Genetic Examination
C15709,Genetic Testing,Genetic Analysis;Genetic Examination
C17248,Genetic Variation,Genetic Diversity;Sequence Variant;Sequence Variation;Variant Classification
C18302,Genetic Variation Analysis,Mutation Analysis
C94411,Genomic Profile,Genomic Profiling;Genomic Test;Genomic Testing
C94411,Genomic Profile,Genomic Profiling;Genomic Test;Genomic Testing
C94411,Genomic Profile,Genomic Profiling;Genomic Test;Genomic Testing
C94411,Genomic Profile,Genomic Profiling;Genomic Test;Genomic Testing
C94411,Genomic Profile,Genomic Profiling;Genomic Test;Genomic Testing
C94411,Genomic Profile,Genomic Profiling;Genomic Test;Genomic Testing
C16632,Geographic Area,Geographic Region;Area;Geographic Location;Region
C124435,Gestational Age at Birth,GSTABRTH;Gestational Age at Birth;weeks gestation at birth;weeks_gestation_at_birth
C124435,Gestational Age at Birth,GSTABRTH;Gestational Age at Birth;weeks gestation at birth;weeks_gestation_at_birth
C124435,Gestational Age at Birth,GSTABRTH;Gestational Age at Birth;weeks gestation at birth;weeks_gestation_at_birth
C124435,Gestational Age at Birth,GSTABRTH;Gestational Age at Birth;weeks gestation at birth;weeks_gestation_at_birth
C105585,Glucose Measurement,Glucose
C105585,Glucose Measurement,Glucose
C105585,Glucose Measurement,Glucose
C105585,Glucose Measurement,Glucose
C105585,Glucose Measurement,Glucose
C105585,Glucose Measurement,Glucose
C105585,Glucose Measurement,Glucose
C135522,Graft Status,Graft Status;GRFTSTAT
C135522,Graft Status,Graft Status;GRFTSTAT
C135522,Graft Status,Graft Status;GRFTSTAT
C135522,Graft Status,Graft Status;GRFTSTAT
C135522,Graft Status,Graft Status;GRFTSTAT
C73435,Gravida,GRAVIND;PREGNANT;Gravida Indicator
C73435,Gravida,GRAVIND;PREGNANT;Gravida Indicator
C181502,Greulich and Pyle Bone Age Estimation,GPBAEST;Greulich and Pyle Skeletal Maturity Estimation
C181502,Greulich and Pyle Bone Age Estimation,GPBAEST;Greulich and Pyle Skeletal Maturity Estimation
C181502,Greulich and Pyle Bone Age Estimation,GPBAEST;Greulich and Pyle Skeletal Maturity Estimation
C181502,Greulich and Pyle Bone Age Estimation,GPBAEST;Greulich and Pyle Skeletal Maturity Estimation
C181502,Greulich and Pyle Bone Age Estimation,GPBAEST;Greulich and Pyle Skeletal Maturity Estimation
C181502,Greulich and Pyle Bone Age Estimation,GPBAEST;Greulich and Pyle Skeletal Maturity Estimation
C139210,Grip Strength,GRIPSTR
C139210,Grip Strength,GRIPSTR
C139210,Grip Strength,GRIPSTR
C139210,Grip Strength,GRIPSTR
C139210,Grip Strength,GRIPSTR
C139210,Grip Strength,GRIPSTR
C102073,HAMA - Anxious Mood,HAMA1-Anxious Mood;HAMA101;HAMA - Anxious Mood
C102073,HAMA - Anxious Mood,HAMA1-Anxious Mood;HAMA101;HAMA - Anxious Mood
C102073,HAMA - Anxious Mood,HAMA1-Anxious Mood;HAMA101;HAMA - Anxious Mood
C102073,HAMA - Anxious Mood,HAMA1-Anxious Mood;HAMA101;HAMA - Anxious Mood
C102085,HAMA - Autonomic Symptoms,HAMA1-Autonomic Symptoms;HAMA113;HAMA - Autonomic Symptoms
C102085,HAMA - Autonomic Symptoms,HAMA1-Autonomic Symptoms;HAMA113;HAMA - Autonomic Symptoms
C102085,HAMA - Autonomic Symptoms,HAMA1-Autonomic Symptoms;HAMA113;HAMA - Autonomic Symptoms
C102085,HAMA - Autonomic Symptoms,HAMA1-Autonomic Symptoms;HAMA113;HAMA - Autonomic Symptoms
C102086,HAMA - Behavior at Interview,HAMA1-Behavior at Interview;HAMA114;HAMA - Behavior at Interview
C102086,HAMA - Behavior at Interview,HAMA1-Behavior at Interview;HAMA114;HAMA - Behavior at Interview
C102086,HAMA - Behavior at Interview,HAMA1-Behavior at Interview;HAMA114;HAMA - Behavior at Interview
C102086,HAMA - Behavior at Interview,HAMA1-Behavior at Interview;HAMA114;HAMA - Behavior at Interview
C102081,HAMA - Cardiovascular Symptoms,HAMA1-Cardiovascular Symptoms;HAMA109;HAMA - Cardiovascular Symptoms
C102081,HAMA - Cardiovascular Symptoms,HAMA1-Cardiovascular Symptoms;HAMA109;HAMA - Cardiovascular Symptoms
C102081,HAMA - Cardiovascular Symptoms,HAMA1-Cardiovascular Symptoms;HAMA109;HAMA - Cardiovascular Symptoms
C102081,HAMA - Cardiovascular Symptoms,HAMA1-Cardiovascular Symptoms;HAMA109;HAMA - Cardiovascular Symptoms
C102078,HAMA - Depressed Mood,HAMA1-Depressed Mood;HAMA106;HAMA - Depressed Mood
C102078,HAMA - Depressed Mood,HAMA1-Depressed Mood;HAMA106;HAMA - Depressed Mood
C102078,HAMA - Depressed Mood,HAMA1-Depressed Mood;HAMA106;HAMA - Depressed Mood
C102078,HAMA - Depressed Mood,HAMA1-Depressed Mood;HAMA106;HAMA - Depressed Mood
C102075,HAMA - Fears,HAMA1-Fears;HAMA103;HAMA - Fears
C102075,HAMA - Fears,HAMA1-Fears;HAMA103;HAMA - Fears
C102075,HAMA - Fears,HAMA1-Fears;HAMA103;HAMA - Fears
C102075,HAMA - Fears,HAMA1-Fears;HAMA103;HAMA - Fears
C102083,HAMA - Gastrointestinal Symptoms,HAMA1-Gastrointestinal Symptoms;HAMA111;HAMA - Gastrointestinal Symptoms
C102083,HAMA - Gastrointestinal Symptoms,HAMA1-Gastrointestinal Symptoms;HAMA111;HAMA - Gastrointestinal Symptoms
C102083,HAMA - Gastrointestinal Symptoms,HAMA1-Gastrointestinal Symptoms;HAMA111;HAMA - Gastrointestinal Symptoms
C102083,HAMA - Gastrointestinal Symptoms,HAMA1-Gastrointestinal Symptoms;HAMA111;HAMA - Gastrointestinal Symptoms
C102084,HAMA - Genitourinary Symptoms,HAMA1-Genitourinary Symptoms;HAMA112;HAMA - Genitourinary Symptoms
C102084,HAMA - Genitourinary Symptoms,HAMA1-Genitourinary Symptoms;HAMA112;HAMA - Genitourinary Symptoms
C102084,HAMA - Genitourinary Symptoms,HAMA1-Genitourinary Symptoms;HAMA112;HAMA - Genitourinary Symptoms
C102084,HAMA - Genitourinary Symptoms,HAMA1-Genitourinary Symptoms;HAMA112;HAMA - Genitourinary Symptoms
C102076,HAMA - Insomnia,HAMA1-Insomnia;HAMA104;HAMA - Insomnia
C102076,HAMA - Insomnia,HAMA1-Insomnia;HAMA104;HAMA - Insomnia
C102076,HAMA - Insomnia,HAMA1-Insomnia;HAMA104;HAMA - Insomnia
C102076,HAMA - Insomnia,HAMA1-Insomnia;HAMA104;HAMA - Insomnia
C102077,HAMA - Intellectual,HAMA1-Intellectual;HAMA105;HAMA - Intellectual
C102077,HAMA - Intellectual,HAMA1-Intellectual;HAMA105;HAMA - Intellectual
C102077,HAMA - Intellectual,HAMA1-Intellectual;HAMA105;HAMA - Intellectual
C102077,HAMA - Intellectual,HAMA1-Intellectual;HAMA105;HAMA - Intellectual
C102082,HAMA - Respiratory Symptoms,HAMA1-Respiratory Symptoms;HAMA110;HAMA - Respiratory Symptoms
C102082,HAMA - Respiratory Symptoms,HAMA1-Respiratory Symptoms;HAMA110;HAMA - Respiratory Symptoms
C102082,HAMA - Respiratory Symptoms,HAMA1-Respiratory Symptoms;HAMA110;HAMA - Respiratory Symptoms
C102082,HAMA - Respiratory Symptoms,HAMA1-Respiratory Symptoms;HAMA110;HAMA - Respiratory Symptoms
C102079,HAMA - Somatic (Muscular),HAMA1-Somatic (Muscular);HAMA107;HAMA - Somatic (Muscular)
C102079,HAMA - Somatic (Muscular),HAMA1-Somatic (Muscular);HAMA107;HAMA - Somatic (Muscular)
C102079,HAMA - Somatic (Muscular),HAMA1-Somatic (Muscular);HAMA107;HAMA - Somatic (Muscular)
C102079,HAMA - Somatic (Muscular),HAMA1-Somatic (Muscular);HAMA107;HAMA - Somatic (Muscular)
C102080,HAMA - Somatic (Sensory),HAMA1-Somatic (Sensory);HAMA108;HAMA - Somatic (Sensory)
C102080,HAMA - Somatic (Sensory),HAMA1-Somatic (Sensory);HAMA108;HAMA - Somatic (Sensory)
C102080,HAMA - Somatic (Sensory),HAMA1-Somatic (Sensory);HAMA108;HAMA - Somatic (Sensory)
C102080,HAMA - Somatic (Sensory),HAMA1-Somatic (Sensory);HAMA108;HAMA - Somatic (Sensory)
C102074,HAMA - Tension,HAMA1-Tension;HAMA102;HAMA - Tension
C102074,HAMA - Tension,HAMA1-Tension;HAMA102;HAMA - Tension
C102074,HAMA - Tension,HAMA1-Tension;HAMA102;HAMA - Tension
C102074,HAMA - Tension,HAMA1-Tension;HAMA102;HAMA - Tension
C155646,HAMA - Total Score,HAMA1-Total Score;HAMA115;HAMA - Total Score
C155646,HAMA - Total Score,HAMA1-Total Score;HAMA115;HAMA - Total Score
C155646,HAMA - Total Score,HAMA1-Total Score;HAMA115;HAMA - Total Score
C155646,HAMA - Total Score,HAMA1-Total Score;HAMA115;HAMA - Total Score
C191047,HBI - Abdominal Mass,HBI01-Abdominal Mass;HBI0104;HBI - Abdominal Mass
C191047,HBI - Abdominal Mass,HBI01-Abdominal Mass;HBI0104;HBI - Abdominal Mass
C191047,HBI - Abdominal Mass,HBI01-Abdominal Mass;HBI0104;HBI - Abdominal Mass
C191047,HBI - Abdominal Mass,HBI01-Abdominal Mass;HBI0104;HBI - Abdominal Mass
C191045,HBI - Abdominal Pain,HBI01-Abdominal Pain;HBI0102;HBI - Abdominal Pain
C191045,HBI - Abdominal Pain,HBI01-Abdominal Pain;HBI0102;HBI - Abdominal Pain
C191045,HBI - Abdominal Pain,HBI01-Abdominal Pain;HBI0102;HBI - Abdominal Pain
C191045,HBI - Abdominal Pain,HBI01-Abdominal Pain;HBI0102;HBI - Abdominal Pain
C191045,HBI - Abdominal Pain,HBI01-Abdominal Pain;HBI0102;HBI - Abdominal Pain
C191055,HBI - Complication: Abscess,HBI01-Complication: Abscess;HBI0105H;HBI - Complication: Abscess
C191055,HBI - Complication: Abscess,HBI01-Complication: Abscess;HBI0105H;HBI - Complication: Abscess
C191055,HBI - Complication: Abscess,HBI01-Complication: Abscess;HBI0105H;HBI - Complication: Abscess
C191055,HBI - Complication: Abscess,HBI01-Complication: Abscess;HBI0105H;HBI - Complication: Abscess
C191053,HBI - Complication: Anal Fissures,HBI - Complication: Anal Fissures;HBI01-Complication: Anal Fissures;HBI0105F
C191053,HBI - Complication: Anal Fissures,HBI - Complication: Anal Fissures;HBI01-Complication: Anal Fissures;HBI0105F
C191053,HBI - Complication: Anal Fissures,HBI - Complication: Anal Fissures;HBI01-Complication: Anal Fissures;HBI0105F
C191053,HBI - Complication: Anal Fissures,HBI - Complication: Anal Fissures;HBI01-Complication: Anal Fissures;HBI0105F
C191051,HBI - Complication: Aphthous Ulcers,HBI01-Complication: Aphthous Ulcers;HBI0105D;HBI - Complication: Aphthous Ulcers
C191051,HBI - Complication: Aphthous Ulcers,HBI01-Complication: Aphthous Ulcers;HBI0105D;HBI - Complication: Aphthous Ulcers
C191051,HBI - Complication: Aphthous Ulcers,HBI01-Complication: Aphthous Ulcers;HBI0105D;HBI - Complication: Aphthous Ulcers
C191051,HBI - Complication: Aphthous Ulcers,HBI01-Complication: Aphthous Ulcers;HBI0105D;HBI - Complication: Aphthous Ulcers
C191048,HBI - Complication: Arthralgia,HBI01-Complication: Arthralgia;HBI0105A;HBI - Complication: Arthralgia
C191048,HBI - Complication: Arthralgia,HBI01-Complication: Arthralgia;HBI0105A;HBI - Complication: Arthralgia
C191048,HBI - Complication: Arthralgia,HBI01-Complication: Arthralgia;HBI0105A;HBI - Complication: Arthralgia
C191048,HBI - Complication: Arthralgia,HBI01-Complication: Arthralgia;HBI0105A;HBI - Complication: Arthralgia
C191050,HBI - Complication: Erythema Nodosum,HBI01-Complication: Erythema Nodosum;HBI0105C;HBI - Complication: Erythema Nodosum
C191050,HBI - Complication: Erythema Nodosum,HBI01-Complication: Erythema Nodosum;HBI0105C;HBI - Complication: Erythema Nodosum
C191050,HBI - Complication: Erythema Nodosum,HBI01-Complication: Erythema Nodosum;HBI0105C;HBI - Complication: Erythema Nodosum
C191050,HBI - Complication: Erythema Nodosum,HBI01-Complication: Erythema Nodosum;HBI0105C;HBI - Complication: Erythema Nodosum
C191054,HBI - Complication: New Fistula,HBI01-Complication: New Fistula;HBI0105G;HBI - Complication: New Fistula
C191054,HBI - Complication: New Fistula,HBI01-Complication: New Fistula;HBI0105G;HBI - Complication: New Fistula
C191054,HBI - Complication: New Fistula,HBI01-Complication: New Fistula;HBI0105G;HBI - Complication: New Fistula
C191054,HBI - Complication: New Fistula,HBI01-Complication: New Fistula;HBI0105G;HBI - Complication: New Fistula
C191052,HBI - Complication: Pyoderma Gangrenosum,HBI01-Complication: Pyoderma Gangrenosum;HBI0105E;HBI - Complication: Pyoderma Gangrenosum
C191052,HBI - Complication: Pyoderma Gangrenosum,HBI01-Complication: Pyoderma Gangrenosum;HBI0105E;HBI - Complication: Pyoderma Gangrenosum
C191052,HBI - Complication: Pyoderma Gangrenosum,HBI01-Complication: Pyoderma Gangrenosum;HBI0105E;HBI - Complication: Pyoderma Gangrenosum
C191052,HBI - Complication: Pyoderma Gangrenosum,HBI01-Complication: Pyoderma Gangrenosum;HBI0105E;HBI - Complication: Pyoderma Gangrenosum
C191049,HBI - Complication: Uveitis,HBI01-Complication: Uveitis;HBI0105B;HBI - Complication: Uveitis
C191049,HBI - Complication: Uveitis,HBI01-Complication: Uveitis;HBI0105B;HBI - Complication: Uveitis
C191049,HBI - Complication: Uveitis,HBI01-Complication: Uveitis;HBI0105B;HBI - Complication: Uveitis
C191049,HBI - Complication: Uveitis,HBI01-Complication: Uveitis;HBI0105B;HBI - Complication: Uveitis
C191044,HBI - General Well-being,HBI01-General Well-being;HBI0101;HBI - General Well-being
C191044,HBI - General Well-being,HBI01-General Well-being;HBI0101;HBI - General Well-being
C191044,HBI - General Well-being,HBI01-General Well-being;HBI0101;HBI - General Well-being
C191044,HBI - General Well-being,HBI01-General Well-being;HBI0101;HBI - General Well-being
C191044,HBI - General Well-being,HBI01-General Well-being;HBI0101;HBI - General Well-being
C191046,HBI - Number Liquid Stools,HBI01-Number Liquid Stools;HBI0103;HBI - Number Liquid Stools
C191046,HBI - Number Liquid Stools,HBI01-Number Liquid Stools;HBI0103;HBI - Number Liquid Stools
C191046,HBI - Number Liquid Stools,HBI01-Number Liquid Stools;HBI0103;HBI - Number Liquid Stools
C191046,HBI - Number Liquid Stools,HBI01-Number Liquid Stools;HBI0103;HBI - Number Liquid Stools
C191046,HBI - Number Liquid Stools,HBI01-Number Liquid Stools;HBI0103;HBI - Number Liquid Stools
C191056,HBI - Total Score,HBI01-Total Score;HBI0106;HBI - Total Score
C191056,HBI - Total Score,HBI01-Total Score;HBI0106;HBI - Total Score
C191056,HBI - Total Score,HBI01-Total Score;HBI0106;HBI - Total Score
C191056,HBI - Total Score,HBI01-Total Score;HBI0106;HBI - Total Score
C53556,HER2-Positive Breast Carcinoma,ERBB2 Overexpressing Subtype of Breast Carcinoma;HER2 Overexpressing Breast Carcinoma;HER2 Overexpressing Subtype of Breast Carcinoma
C53556,HER2-Positive Breast Carcinoma,ERBB2 Overexpressing Subtype of Breast Carcinoma;HER2 Overexpressing Breast Carcinoma;HER2 Overexpressing Subtype of Breast Carcinoma
C53556,HER2-Positive Breast Carcinoma,ERBB2 Overexpressing Subtype of Breast Carcinoma;HER2 Overexpressing Breast Carcinoma;HER2 Overexpressing Subtype of Breast Carcinoma
C53556,HER2-Positive Breast Carcinoma,ERBB2 Overexpressing Subtype of Breast Carcinoma;HER2 Overexpressing Breast Carcinoma;HER2 Overexpressing Subtype of Breast Carcinoma
C53556,HER2-Positive Breast Carcinoma,ERBB2 Overexpressing Subtype of Breast Carcinoma;HER2 Overexpressing Breast Carcinoma;HER2 Overexpressing Subtype of Breast Carcinoma
C53556,HER2-Positive Breast Carcinoma,ERBB2 Overexpressing Subtype of Breast Carcinoma;HER2 Overexpressing Breast Carcinoma;HER2 Overexpressing Subtype of Breast Carcinoma
C68748,HER2/Neu Positive,ERBB2 Positive;HER-2 Positive;HER2 Positive
C68748,HER2/Neu Positive,ERBB2 Positive;HER-2 Positive;HER2 Positive
C68748,HER2/Neu Positive,ERBB2 Positive;HER-2 Positive;HER2 Positive
C68748,HER2/Neu Positive,ERBB2 Positive;HER-2 Positive;HER2 Positive
C68748,HER2/Neu Positive,ERBB2 Positive;HER-2 Positive;HER2 Positive
C68748,HER2/Neu Positive,ERBB2 Positive;HER-2 Positive;HER2 Positive
C16152,HER2/Neu Status,ERBB2 Status;HER2/Her2/Neu Value;HER2/neu
C16152,HER2/Neu Status,ERBB2 Status;HER2/Her2/Neu Value;HER2/neu
C16152,HER2/Neu Status,ERBB2 Status;HER2/Her2/Neu Value;HER2/neu
C16152,HER2/Neu Status,ERBB2 Status;HER2/Her2/Neu Value;HER2/neu
C16152,HER2/Neu Status,ERBB2 Status;HER2/Her2/Neu Value;HER2/neu
C16152,HER2/Neu Status,ERBB2 Status;HER2/Her2/Neu Value;HER2/neu
C16152,HER2/Neu Status,ERBB2 Status;HER2/Her2/Neu Value;HER2/neu
C102118,Hamilton Anxiety Rating Scale Clinical Classification,HAM-A;HAMA;HAMA1
C102118,Hamilton Anxiety Rating Scale Clinical Classification,HAM-A;HAMA;HAMA1
C102118,Hamilton Anxiety Rating Scale Clinical Classification,HAM-A;HAMA;HAMA1
C102118,Hamilton Anxiety Rating Scale Clinical Classification,HAM-A;HAMA;HAMA1
C191036,Harvey-Bradshaw Index Clinical Classification,HBI01;HBI
C191036,Harvey-Bradshaw Index Clinical Classification,HBI01;HBI
C191036,Harvey-Bradshaw Index Clinical Classification,HBI01;HBI
C191036,Harvey-Bradshaw Index Clinical Classification,HBI01;HBI
C184708,Has Menstrual Periods Indicator,HMPIND
C184708,Has Menstrual Periods Indicator,HMPIND
C81255,Head Circumference,HDCIRC;Occipital-Frontal Circumference
C81255,Head Circumference,HDCIRC;Occipital-Frontal Circumference
C81255,Head Circumference,HDCIRC;Occipital-Frontal Circumference
C205753,Head Circumference-for-Age Percentile,HCRAPCTL;Head Occipital-Frontal Circumference-for-Age Percentile
C205753,Head Circumference-for-Age Percentile,HCRAPCTL;Head Occipital-Frontal Circumference-for-Age Percentile
C209446,Health Insurance Indicator,HIIND;Health Insurance Indicator
C209446,Health Insurance Indicator,HIIND;Health Insurance Indicator
C209446,Health Insurance Indicator,HIIND;Health Insurance Indicator
C15367,Health Risk Assessment,Risk Assessment;risk assessment
C119231,Healthcare Encounter Type,HETYPE;Encounter Type
C119231,Healthcare Encounter Type,HETYPE;Encounter Type
C119231,Healthcare Encounter Type,HETYPE;Encounter Type
C119231,Healthcare Encounter Type,HETYPE;Encounter Type
C119231,Healthcare Encounter Type,HETYPE;Encounter Type
C119231,Healthcare Encounter Type,HETYPE;Encounter Type
C98737,Healthy Subject Indicator,HLTSUBJI
C98737,Healthy Subject Indicator,HLTSUBJI
C98737,Healthy Subject Indicator,HLTSUBJI
C98737,Healthy Subject Indicator,HLTSUBJI
C98737,Healthy Subject Indicator,HLTSUBJI
C98737,Healthy Subject Indicator,HLTSUBJI
C119234,Heart Failure Therapy Intensification Type,"HFTHERIN;Heart Failure Therapy, Intensification"
C119234,Heart Failure Therapy Intensification Type,"HFTHERIN;Heart Failure Therapy, Intensification"
C119234,Heart Failure Therapy Intensification Type,"HFTHERIN;Heart Failure Therapy, Intensification"
C119234,Heart Failure Therapy Intensification Type,"HFTHERIN;Heart Failure Therapy, Intensification"
C119234,Heart Failure Therapy Intensification Type,"HFTHERIN;Heart Failure Therapy, Intensification"
C119234,Heart Failure Therapy Intensification Type,"HFTHERIN;Heart Failure Therapy, Intensification"
C49677,Heart Rate,HR
C49677,Heart Rate,HR
C49677,Heart Rate,HR
C49677,Heart Rate,HR
C49677,Heart Rate,HR
C49677,Heart Rate,HR
C49677,Heart Rate,HR
C199998,"Heart Rate Variability, Average Standard Deviation NN Interval Measurement","Heart Rate Variability, Average Standard Deviation NN Interval;Heart Rate Variability, SDANN;HRVSDANN"
C199998,"Heart Rate Variability, Average Standard Deviation NN Interval Measurement","Heart Rate Variability, Average Standard Deviation NN Interval;Heart Rate Variability, SDANN;HRVSDANN"
C199998,"Heart Rate Variability, Average Standard Deviation NN Interval Measurement","Heart Rate Variability, Average Standard Deviation NN Interval;Heart Rate Variability, SDANN;HRVSDANN"
